YEAR,MONTH,DAY,HOUR,CNT
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,17,8
2021,8,2,17,8
2021,8,2,17,8
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,16,82
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,13,43
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,17,8
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,10,118
2021,8,2,14,110
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,17,8
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,8,234
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,9,237
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,10,118
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,11,52
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,12,70
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,13,43
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,14,110
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,15,119
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,16,82
2021,8,2,17,8
2021,8,2,17,8
2021,8,2,17,8
2021,8,2,9,237
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,13,19
2021,8,3,13,19
2021,8,3,13,19
2021,8,3,13,19
2021,8,3,13,19
2021,8,3,13,19
2021,8,3,13,19
2021,8,3,13,19
2021,8,3,13,19
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,13,19
2021,8,3,13,19
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,16,38
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,8,136
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,9,144
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,10,80
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,11,73
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,12,71
2021,8,3,13,19
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,14,35
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,15,66
2021,8,3,16,38
